business_id,name,city,state,stars,review_count,is_open,categories,rating_tier,pricerange2,delivery,takeout,reservations,outdoorseating,wifi
NsEKOHrD605IY1jzPzuf9w,Wegmans Wine & Beer,Downingtown,PA,4.0,86,1,"Restaurants, Bakeries, Gluten-Free, Food, Seafood, Grocery, Drugstores, Shopping, Beer, Wine & Spirits",high,2,False,True,False,False,'free'
HKdjDm9Ecimp4NIsPsy6bw,Plum Tomato,Tarpon Springs,FL,3.5,132,1,"Italian, Restaurants",medium,2,True,True,True,False,'no'
ws6TIgXXA-5RSHRrMBEktA,Curry Leaf Indian Cuisine,Harleysville,PA,4.5,96,1,"Pakistani, Indian, British, Vegan, Desserts, Buffets, Restaurants, Soup, Food, Vegetarian",top,2,True,True,True,False,u'no'
jYZuJurVhpKe80I05P-V4w,Crab Du Jour Xpress - Pennsauken,Pennsauken,NJ,3.0,31,1,"Cajun/Creole, Restaurants, Seafood",medium,,True,True,,False,u'free'
a3p47WxYVo0BZGJoP1O0qA,My Favorite Muffin,Reno,NV,4.0,236,1,"Food, Sandwiches, Breakfast & Brunch, Juice Bars & Smoothies, Bagels, Restaurants, Coffee & Tea",high,1,True,True,False,True,u'free'
-DcRlgZdSCM0nQu4w4UI7g,Pizza Hut,Upper Darby,PA,2.0,20,0,"Italian, Chicken Wings, Restaurants, Pizza",low,1,True,True,False,False,'no'
sn2oO7ExsSpNRHRr6TlgwA,Popeyes Louisiana Kitchen,Medford,NJ,3.0,29,1,"Fast Food, Restaurants, American (Traditional), Chicken Wings, Food",medium,1,True,True,False,False,
S7cQSq_l1lNk31FddfpAGA,El Arroyo Mexican Grill,Nashville,TN,4.5,12,0,"Latin American, Restaurants, Mexican",top,1,True,True,False,False,u'free'
Y0izXh4Dv1_YU68tn43Xiw,Handlebar Coffee Roasters,Santa Barbara,CA,4.5,221,1,"Bars, Food, Coffee & Tea, Nightlife, Wine Bars, Coffee Roasteries, Bakeries",top,2,False,None,,True,'free'
4mKCrzfkPBTwsqbr1csgHg,Chilli Peppers,Edmonton,AB,3.5,6,1,"Indian, Restaurants, Hakka, Halal, Chinese",medium,,True,True,,,
sen7Dwrzcizd9h94P69cWg,Walgreens,Gretna,LA,3.0,15,1,"Beauty & Spas, Photography Stores & Services, Convenience Stores, Shopping, Food, Drugstores, Cosmetics & Beauty Supply",medium,2,True,True,,,
KXW2kATTrnWZlY3TBVJqHA,Subway,Tucson,AZ,3.5,11,1,"Sandwiches, Restaurants, Fast Food",medium,1,True,True,,,
RabHkk801rEIofZxuS8v9w,Full Belly Deli - Midtown,Reno,NV,4.5,77,1,"Sandwiches, Restaurants, Delis, Breakfast & Brunch, Food, Food Delivery Services",top,2,True,True,,True,u'free'
JjWTGzsdLScd43BojsHSmw,Pita Pit,Tampa,FL,3.5,57,0,"Fast Food, Mediterranean, Greek, Restaurants, Sandwiches",medium,1,True,True,False,True,u'free'
du_S7xJY6WPxXcSzYb_pCw,The Store PoBoys & More,Metairie,LA,4.5,18,1,"Breakfast & Brunch, Restaurants, Sandwiches",top,,True,True,False,False,u'no'
o_m9ggdWNCYSjAYzTt6-ww,Bukks BBQ Smokehouse BBSH,Indianapolis,IN,3.0,19,1,"Barbeque, Restaurants, American (Traditional), Soul Food, Southern",medium,,True,True,,,'no'
zKinsG8mU8hULxYaToTxog,Nightjar,Edmonton,AB,3.0,7,0,"Nightlife, Bars",medium,2,,,False,False,
IOgIWV-L6OppNFOju9j8Nw,Brazie's Italian Restaurant,Saint Louis,MO,4.0,49,0,"Italian, Restaurants",high,2,False,True,True,False,'no'
dc98lqGzBSpZZExT_LSiCA,Thunder Mug Cafe,Philadelphia,PA,5.0,26,1,"Coffee & Tea, Food",top,2,,False,,True,u'free'
uIqydNv69Ug_m8LF3zaTuw,Buco Pizzeria + Vino Bar,Edmonton,AB,4.0,41,1,"Restaurants, Italian, Pizza",high,,True,True,True,True,
OJQ-LAvYrCmGlmN3d99fMg,Strongline Espresso,Boise,ID,4.5,14,0,"Food, Coffee & Tea",top,2,,True,,False,'free'
weOwlbNUDcUKNOB0SRVTvQ,Brothers Pizza & Pasta,Exton,PA,3.5,11,0,"Pizza, Pasta Shops, Food, Specialty Food, Restaurants",medium,2,True,True,False,False,
EhydO1hTIRz7lqoTzsVzcg,Ocean Odyssey Inland,Edmonton,AB,4.5,9,1,"Food, Specialty Food, Seafood Markets",top,2,,,,,
ziyXteCmNmRprs10buP2iQ,Kilimandjaro Restaurant,Philadelphia,PA,4.0,252,1,"African, Restaurants",high,2,True,True,False,None,u'no'
7LZOkGqxTbZgrxoizn7jKQ,White Castle,Indianapolis,IN,3.5,15,1,"Restaurants, Burgers, Fast Food",medium,1,True,True,False,False,
lgoYB3YiKPBkMq51nv0wPA,McDonald's,Tampa,FL,1.5,39,1,"Coffee & Tea, Fast Food, Food, Burgers, Restaurants",low,1,True,True,False,True,u'free'
iLBqcyjmrHzCIt5NTDWOBw,WannaB's Karaoke Bar,Nashville,TN,3.5,85,1,"Nightlife, Arts & Entertainment, Karaoke, Music Venues",medium,2,,,,False,
l-rGtJt0E7PAklT0IK7oFQ,Four Seasons Resort The Biltmore Santa Barbara,Santa Barbara,CA,4.5,508,1,"Hotels & Travel, Hotels, Event Planning & Services, Restaurants, Venues & Event Spaces, Resorts",top,4,False,False,True,True,'free'
eF1KimEcczCB2EucBeyF_A,Charlie's Drive-In Liquors,Tucson,AZ,2.0,6,1,"Beer, Wine & Spirits, Food",low,,True,True,,,
4OmYeez1ArtXkHMYGijaOg,Genesis Bagels & Deli Inc,Indianapolis,IN,3.0,6,0,"Bakeries, Desserts, Restaurants, Delis, Food, Coffee & Tea, Breakfast & Brunch",medium,1,,True,False,False,
_tjIDD91Hje9R0pYFENpKg,UCP Thrift Store,Sparks,NV,3.0,15,1,"Shopping, Food, Grocery, Pawn Shops, Medical Supplies, Thrift Stores",medium,1,,,,,
BRl-KarobZBNuCvhz5RWKg,Ginza,Philadelphia,PA,4.5,137,1,"Sushi Bars, Ramen, Restaurants, Japanese",top,2,True,True,True,False,u'free'
3UxLJpLK6tAkoZU83F694Q,Dairy Queen Grill & Chill,Troy,IL,2.0,16,1,"Burgers, Fast Food, Restaurants, Food, Ice Cream & Frozen Yogurt",low,1,True,True,,True,'free'
DpCziU4uvnOdAdIWtfY8Bg,Joyful Tea,Boise,ID,5.0,12,0,"Tea Rooms, Food, Coffee & Tea, Customized Merchandise, Shopping",top,2,,,,False,'free'
2lcgp7-09VXUTnlQ4PPKpw,Dunkin' Donuts,Philadelphia,PA,4.0,6,0,"Food, Donuts, Coffee & Tea",high,1,,True,,False,'free'
tpDJ0vOYiBLxMqtGvhBSmw,Top It Frozen Yogurt Cafe,Fairless Hills,PA,4.5,37,0,"Restaurants, Food, Cafes, Creperies, Ice Cream & Frozen Yogurt",top,1,True,True,True,True,u'free'
enGdNBy61DeTBZC_ylEC3w,P.F. Chang's,Brandon,FL,3.0,142,1,"Asian Fusion, Restaurants, Chinese, Gluten-Free",medium,2,True,True,True,True,'free'
Wl1cHkdF2IansCm10CgZEg,South Philly Steaks & Fries,New Orleans,LA,2.0,6,1,"Restaurants, Food Court",low,2,False,True,False,,
iszGCfv6-ojQ8NgfauR9NA,Angelina Trattoria,Medford,NJ,4.5,8,0,"Restaurants, Italian",top,,None,True,False,True,
TlvK0vNWea6eb9G-uzLTRA,Holiday Inn Hotel & Suites Tucson Airport-North,Tucson,AZ,2.5,44,0,"Restaurants, Venues & Event Spaces, Hotels, Resorts, Hotels & Travel, Event Planning & Services",low,2,False,,True,,u'free'
KP-G_FCl5eWqk1gRSDUVWQ,"Hermanos Hotdogs, Tacos",Tucson,AZ,4.5,15,1,"Food, Street Vendors",top,1,False,True,,,
Eyry2fIukkWGzoBd7NGWJw,Naruto Sushi,Metairie,LA,4.5,21,0,"Sushi Bars, Asian Fusion, Japanese, Restaurants",top,2,True,True,False,False,
eKkQu6OL2T5IMsT3DhbuGA,Mooresville Menu Delivery,Mooresville,IN,3.5,6,1,"Food, Do-It-Yourself Food, Food Delivery Services",medium,1,,False,,,
oQ_SoB3-57wqGETW_K6AtQ,Norma's Eastern Mediterranean Cuisine,Cherry Hill,NJ,4.0,276,1,"Mediterranean, Vegan, Vegetarian, Middle Eastern, Greek, Lebanese, Restaurants",high,2,True,True,True,True,u'free'
SSlsbTsbvT3gFviBkFDlnA,Famoso Neapolitan Pizzeria,Sherwood Park,AB,4.0,37,1,"Pizza, Italian, Restaurants, Food",high,2,True,True,True,True,u'free'
15eVb-rIKkWyWjcAvYmmPg,Cha Cha,Philadelphia,PA,3.5,9,1,"Korean, Food Stands, Restaurants",medium,1,False,True,False,False,'no'
1KLfFtak6Tx_6yofWH7X5A,Fiesta Bowls,Saint Petersburg,FL,3.5,5,1,"Food, Food Trucks",medium,3,True,True,,,
Jf0tFhcFPVCLQX74YzzuIw,The Provincial Kitchen & Bar,Edmonton,AB,4.0,34,1,"Restaurants, Sports Bars, Bars, Gastropubs, Canadian (New), Nightlife",high,2,False,True,True,True,'free'
Ek9iI8uJ7U3IDzVWrwzzew,Giumarello's Restaurant & G Bar,Haddon Township,NJ,4.0,221,1,"Bars, Restaurants, Italian, Nightlife, Salad, Seafood",high,3,None,True,True,True,u'free'
qOCZYVpQ_H0BabYkWcbXhA,Roxborough Seafood House,Philadelphia,PA,3.0,135,1,"Sandwiches, Pubs, American (Traditional), Salad, Event Planning & Services, Bars, Nightlife, Seafood, Restaurants, Caterers",medium,2,True,True,False,True,u'no'
H2ES2RwZWnCCT6VB0ywYTQ,Les & Doreen's Happy Tap,Philadelphia,PA,4.0,28,1,"Dive Bars, Bars, Nightlife",high,1,,,False,False,
A73hMO-Ireqx47M88FWYTw,The Rhawnhurst,Philadelphia,PA,3.5,7,1,"American (Traditional), Nightlife, Bars, Dive Bars, Restaurants",medium,1,True,True,True,False,u'free'
mzkbeCqBBdvgb342yunIlA,Jack's Original Barbeque,Tucson,AZ,3.0,30,0,"Restaurants, Barbeque",medium,1,True,True,False,False,u'no'
H8de_B9ASsVOX5a934jGAw,Hotshots Sports Bar & Grill - Fenton,Fenton,MO,2.5,38,1,"Party & Event Planning, American (Traditional), Sports Bars, Event Planning & Services, Pool Halls, Nightlife, Chicken Wings, Bars, Restaurants",low,2,True,True,True,False,u'free'
IxHaNMUt3mRB1qHvFY5qqQ,The Melting Pot,Chesterfield,MO,3.5,145,1,"Bars, Nightlife, French, Salad, Restaurants, Fondue",medium,3,False,True,True,False,u'free'
NKaWZujyKOdAoSUPweFXDQ,Chal-Brit Beverages,Chalfont,PA,3.5,9,1,"Wholesale Stores, Breweries, Shopping, Food, Tobacco Shops, Beer, Wine & Spirits",medium,1,False,False,,,
PAt8y1yJBHTOV4EqMKaaLg,BeerCheez Craft Beer Bistro,Oldsmar,FL,3.5,16,0,"Chicken Shop, Food, Pasta Shops, Restaurants, Nightlife, Pubs, Specialty Food, Bars, Breweries, Beer Bar, Karaoke",medium,,False,,False,,
mf7M1IxaoCRoM4-jJsyblQ,McDonald's,King Of Prussia,PA,1.5,58,1,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",low,1,True,True,False,False,u'free'
JNBuXPEjE3eavcIUvUc49A,Yard House,Moorestown,NJ,4.0,522,1,"American (New), Vegetarian, Restaurants, Bars, Nightlife, Beer Bar",high,2,False,True,False,True,u'free'
i-NCEmVNjRgY9jZew2naaQ,Raj's Rasoi,Maryland Heights,MO,4.0,39,0,"Indian, Pakistani, Restaurants, Vegetarian",high,1,True,True,True,False,u'no'
g-JKzkYYVOV1DysBQkqbvA,Hydrohub Alkaline Water Outlet,Tucson,AZ,5.0,12,1,"Food, Water Stores",top,1,,False,,,
d8N5KyvlAm4jT-f8EbV5mQ,Whistlers Inn,Cinnaminson,NJ,3.5,133,1,"Restaurants, Chicken Wings, Nightlife, Sandwiches, American (Traditional), Beer Bar, Barbeque, Bars",medium,2,False,True,False,True,u'free'
6EHVbuZiER0I0_WPWePBxg,World Cup of Tea,Franklin,TN,4.0,5,0,"Food, Coffee & Tea",high,2,,,,False,u'no'
d36q8xxhWiKhRaRs7Q42BA,Asia Mix Restaurant,Philadelphia,PA,5.0,10,1,"Uzbek, Korean, Modern European, Restaurants",top,,True,True,,False,u'free'
qicQQwIUokxj2nPgkEZaAQ,Rita's Water Ice,Blue Bell,PA,4.0,10,0,"Food, Ice Cream & Frozen Yogurt",high,1,,,,,u'no'
X9R0NTHRMEcXngpLmor4uw,KFC,Riverview,FL,2.0,23,1,"Restaurants, Chicken Wings, Fast Food, Chicken Shop",low,1,True,True,False,,None
gJ5Szgefk1fJ4WSfGre_ng,Delta Sky Club,Philadelphia,PA,2.5,37,1,"Airports, Nightlife, Travel Services, Hotels & Travel, Airport Lounges, Bars",low,3,,,False,False,u'free'
yb2vAoH3E-R11yWmnT570w,Taco Bus,Tampa,FL,3.5,875,1,"Mexican, Restaurants, Ethnic Food, Food, Vegetarian, Food Trucks, Street Vendors, Specialty Food",medium,1,True,True,False,True,u'free'
S6CI6O_xqzVjO5-xamMaTQ,Charlies Place,Sherwood Park,AB,4.5,18,1,"Food, Butcher, Bakeries",top,2,False,True,,,
PQYuPr2Dfm2S49EULjl1qw,El Puerto Restaurant & Grill,Tampa,FL,4.0,400,1,"Argentine, Latin American, Peruvian, Seafood, Spanish, Restaurants",high,2,False,True,True,False,u'no'
KgorjaefL0et2i0YdIN9Jg,Meltdown,New Orleans,LA,5.0,13,0,"Ice Cream & Frozen Yogurt, Desserts, Food",top,1,None,,,,u'no'
9Kxm-HC9jYTOpK4znBoaFQ,Escape From St Louis,Maplewood,MO,5.0,13,1,"Arts & Entertainment, Escape Games, Active Life, Nightlife",top,,,,,,
AEAW8IkEQv8wV6lXKfx06w,Hibachi Express,Philadelphia,PA,4.5,43,1,"Seafood, Asian Fusion, Chicken Wings, Restaurants, Teppanyaki, Salad, Poke, Japanese, Food",top,1,True,True,False,None,u'no'
Nc8tU1m3yrWyN3LUsc9dlQ,Tim's Liquors,Hockessin,DE,3.0,6,1,"Food, Beer, Wine & Spirits",medium,2,,False,,,
ccnkeTP_6jplm3dUtNDcKQ,Walmart Supercenter,Palm Harbor,FL,2.0,29,1,"Grocery, Drugstores, Shopping, Discount Store, Department Stores, Food, Fashion",low,1,True,False,,,
5WKujuKFqk4BnZqbr62PJQ,Jersey Mike's Subs,Tarpon Springs,FL,4.0,24,1,"Sandwiches, Delis, Fast Food, Restaurants",high,,True,True,,,
sLO6aA8CI4QZXm-sGC6yyQ,Vine and Dine,New Orleans,LA,4.5,35,0,"Food, Salad, Restaurants, Pizza, Wine Bars, Beer, Wine & Spirits, Bars, Nightlife",top,2,False,True,True,True,'no'
CCAo0C88igg5Abzg-sZVpw,Azteca Mexican Grill,Boise,ID,3.5,43,0,"Restaurants, Mexican",medium,1,False,True,False,False,
4sd3mJ2V1rf2F3pM-Us1tg,Raspados el paraíso,Tucson,AZ,4.0,62,1,"Shaved Ice, Food",high,1,True,True,,,
4mt4ElDuj8ryeDn7Rcr-_g,Katz's Deli Kitchen,Bala Cynwyd,PA,3.0,95,1,"Restaurants, Delis",medium,2,True,True,False,True,'free'
sX43wVVJVvrxSR0ajvc2ZA,Sprouts Organic Cafe,New Orleans,LA,4.5,7,1,"Juice Bars & Smoothies, Food, Restaurants, Cafes, Vegan",top,,,,,True,
zURA9RblljcvEOoeZec3KA,Panera Bread,Newtown Square,PA,2.5,38,1,"Soup, Salad, Restaurants, Sandwiches",low,2,True,True,False,False,u'free'
wOKMPDy1oixxGgI1RYDEqg,Rattlesnake Club,Reno,NV,4.0,181,1,"Wine Bars, Desserts, American (New), Restaurants, Coffee Roasteries, Food, Beer, Wine & Spirits, Bars, Nightlife, Diners, Pizza",high,3,False,True,True,True,u'free'
bzOCjuydWTkgkbZeaec8Zg,La Colombe,Philadelphia,PA,3.0,110,1,"Food, Coffee & Tea, Juice Bars & Smoothies, Bakeries, Breakfast & Brunch, Restaurants",medium,1,False,True,False,False,u'no'
hUvYWwAOSV-H1bR4i__Mow,SLeeK,Saint Louis,MO,3.5,16,0,"Nightlife, Bars, American (Traditional), Steakhouses, Lounges, Restaurants",medium,3,False,False,True,False,
I7kTn8z36YLk9RUJAO2tTQ,4th and Vine,Saint Petersburg,FL,5.0,12,1,"Wineries, Food, Arts & Entertainment, Beer, Wine & Spirits",top,,True,True,,,
rZkwiLIUO50ozobE0sVp3A,Novita Bistro,Philadelphia,PA,3.0,47,0,"French, Moroccan, Restaurants",medium,2,False,True,True,True,u'no'
KRtjdmxGZ__DMTNjBa95lg,Waffle House,Brandon,FL,4.0,35,1,"American (Traditional), Restaurants, Diners, Fast Food, Breakfast & Brunch, Waffles",high,1,False,True,False,False,'no'
6tQrTyDTs5hWh5e4LlPLCg,McDonald's,Wilmington,DE,1.5,14,1,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",low,1,True,True,False,None,'free'
ujb8qPkF76xHq-LBlUBumA,Sweetah's Gluten Free Bake Shop,Doylestown,PA,5.0,16,1,"Gluten-Free, Restaurants, Bakeries, Cupcakes, Custom Cakes, Food, Desserts, Tea Rooms",top,,False,True,,,
0UHIyeodBEMYV0-JmRiVLw,What's For Lunch,Edmonton,AB,4.5,8,1,"Restaurants, Sandwiches, Soup, Food, Desserts",top,2,True,True,False,False,u'no'
hHs2Ytn2QSHnFscnALsLlQ,The Industry,Philadelphia,PA,4.0,280,0,"American (New), Nightlife, Restaurants, Bars, Fast Food, Cocktail Bars, Food",high,2,False,True,True,True,u'no'
zf10JmXNZFljGl3IgWW-Lg,Mizu,Philadelphia,PA,3.0,120,1,"Sushi Bars, Restaurants",medium,2,True,True,False,False,u'no'
Nh-OpYiKado6fqMbLUs5eQ,New China,Seffner,FL,3.0,18,1,"Chinese, Restaurants",medium,1,True,True,False,False,u'paid'
z4TbMYlMITbpsR129pZNrA,The Filling Station,Saint Louis,MO,4.0,9,0,"Ice Cream & Frozen Yogurt, Restaurants, Hot Dogs, Food",high,1,,,False,True,u'no'
Uekr58xgdLusfSRGiTk-PQ,Zoes Kitchen,Nashville,TN,3.0,101,1,"Greek, Mediterranean, Steakhouses, Salad, Southern, Restaurants, Kebab, Sandwiches",medium,1,True,True,False,True,u'free'
I_mCFePUG2MGuH-zuws7bA,Great Full Gardens-Midtown,Reno,NV,4.5,1227,1,"American (Traditional), Breakfast & Brunch, Desserts, American (New), Restaurants, Vegan, Gluten-Free, Food",top,2,True,True,True,None,u'no'
2ZJodSYYZ40ACnMiDd96Ig,Bagel bar,Edmonton,AB,5.0,7,1,"Cheese Shops, Specialty Food, Bagels, Food",top,,True,True,,,
S_6qjfUK_ccLIu2arHTdug,Tony & Ruth Steaks,Camden,NJ,3.5,6,1,"Restaurants, Sandwiches, Cheesesteaks, Delis",medium,1,False,True,False,False,
I2KVtG_moKx3RoUfSNgWPw,Fam Bizz,New Orleans,LA,4.5,28,1,"Restaurants, Soul Food",top,2,,True,False,,
zp9OcdUq2CWtQuI9FFBOQQ,Iovine Brothers Produce,Philadelphia,PA,4.5,204,1,"Fruits & Veggies, Food, Specialty Food",top,2,True,True,,,
uSWRsoxYkvryKttOHZHDiw,Yogurtz Grill,Meridian,ID,3.5,64,1,"Food, Salad, Ice Cream & Frozen Yogurt, Restaurants, American (Traditional), Burgers",medium,1,True,True,True,True,u'free'
DaUPN1vbJEkkw_su4CbHEA,Old Towne Tavern,Glen Carbon,IL,4.0,5,1,"Bars, Nightlife, Restaurants, American (Traditional)",high,2,False,True,False,None,'free'
VF-2iy72uC28Bk2zLdnLMA,Tutti Frutti Frozen Yogurt,Philadelphia,PA,4.0,64,0,"Ice Cream & Frozen Yogurt, Food, Bakeries, Professional Services",high,1,,,,,u'free'
o0AEH7PrZi7SxK5j9Onc4Q,Smallcakes Largo,Largo,FL,5.0,12,0,"Bakeries, Cupcakes, Ice Cream & Frozen Yogurt, Food",top,2,False,True,,,u'free'
homJzQvAq8O4xRTPzhSCZg,Whites Fish Hot Chicken & Bar-B-Que,Nashville,TN,4.0,10,1,"Sandwiches, Barbeque, Chicken Wings, Restaurants",high,,False,True,False,,
fDym3Ki0R8loZ-_ImYsk0A,MAPCO Mart,Franklin,TN,3.0,6,1,"Food, Automotive, Delis, Restaurants, Gas Stations, Convenience Stores",medium,2,True,False,,,
YhZl_p9qlMEWhQP36VydMA,Mazaj Cafe,Tucson,AZ,3.5,24,1,"Hookah Bars, Bars, Restaurants, Mediterranean, Nightlife, Middle Eastern, Arabic",medium,1,True,True,False,True,u'free'
wnWQK_ITkFG8jCZXskKbqQ,Papa John's Pizza,Tucson,AZ,3.0,13,1,"Pizza, Restaurants",medium,1,True,True,False,,
U92QXDzIG1xl94SUcXhkSQ,Dip Wit' It Spinach Dip and Chips,New Orleans,LA,4.5,7,0,"Food, Restaurants, Fast Food, Food Trucks, Food Delivery Services, Shaved Ice, Specialty Food",top,,True,True,,,
pMVwbcizWcE7lbrzqENxhg,Teuscher Chocolates of Switzerland,Blue Bell,PA,4.0,42,0,"Chocolatiers & Shops, Specialty Food, Food",high,3,,True,,,
_Bi9kN_eR75G1eqIl7S3pA,The Bulldog,New Orleans,LA,3.5,389,1,"American (Traditional), Restaurants, Beer, Wine & Spirits, Pubs, Food, Bars, Nightlife",medium,2,True,True,False,True,u'free'
PHV5JA0ruJNFXSpykGGZ3A,Once Upon a Cupcake,Edmonton,AB,2.5,6,0,"Food, Bakeries",low,3,,,,,
594Hh8RZg__h6DV83cYMmQ,The Bagel Stand,Reno,NV,4.5,12,0,"Bagels, Food, Coffee & Tea, Restaurants",top,2,,,,False,u'free'
HGnhZBsEmvlKHsmmhcWleQ,HOB Tavern,Bordentown,NJ,4.5,108,1,"American (Traditional), Pubs, Restaurants, Bars, Nightlife, American (New), Sandwiches, Dive Bars",top,2,True,True,True,False,u'free'
pG_VmYfvQ7ELc3ySasCN_Q,Boise Boba,Eagle,ID,3.5,56,1,"Juice Bars & Smoothies, Food, Bubble Tea, Coffee & Tea",medium,1,,True,,False,u'free'
mnGRyIurwNLqPlQzJY1waQ,Apple Barrel Bar,New Orleans,LA,4.0,133,1,"Jazz & Blues, Nightlife, Arts & Entertainment, Bars",high,1,,,False,False,'no'
xUZjaVR6lTcVN2H93_Xgxw,Casey's Snowballs,Metairie,LA,4.0,51,1,"Ice Cream & Frozen Yogurt, Food",high,1,,True,,,u'no'
MyYNTG5rRJ_T3-RLtGl75w,Sierra Nutrition,Reno,NV,4.5,11,1,"Food, Vitamins & Supplements, Shopping, Juice Bars & Smoothies",top,,,True,,,u'free'
UdvFMoayRuRBuHoOXBBqBw,Dunkin',Paulsboro,NJ,2.5,10,1,"Donuts, Coffee & Tea, Restaurants, Food",low,1,True,True,False,False,u'free'
sI_XawTiWWwCyPwJMLz4FQ,Jamba Juice,King of Prussia,PA,3.0,23,1,"Juice Bars & Smoothies, Acai Bowls, Food",medium,2,True,None,,,'no'
tlU5rsx5kjRtpFo9tHwi6w,Publix Super Markets,Saint Petersburg,FL,2.0,5,1,"Grocery, Food",low,2,True,True,,,
oOmvuVlG34U2weOHqI3-7A,Taqueria Los Potrillos,Lawrence,IN,3.5,7,1,"Food Trucks, Mexican, Food Stands, Restaurants, Food",medium,,,,,,
eDLnzdEsJTYmqVdRheOyrw,Dunkin',Folsom,PA,3.0,7,1,"Donuts, Food, Coffee & Tea",medium,1,True,True,,False,u'free'
7qN3TW2RU89Q78iceR1R4g,Buzzy Coffee Co.,Indianapolis,IN,5.0,7,0,"Health & Medical, Health Markets, Coffee & Tea, Juice Bars & Smoothies, Specialty Food, Food, Coffee Roasteries",top,,None,True,,False,u'free'
QT8f81GulzoMS6NsIGkM3A,Piccolo Mondo Italian Restaurant,Pottstown,PA,4.0,45,1,"Restaurants, Italian, Pizza, Seafood",high,,False,True,,True,u'no'
LVZXqYWc6lhimxmsJHur7A,The Kickin' Crab,St Louis,MO,4.5,79,1,"Restaurants, Seafood, Food, Specialty Food, Cajun/Creole",top,2,False,True,False,False,
82v4wqQB7HkTu8y4FW3JSA,Thorntons,Tampa,FL,4.0,17,1,"Food, Gas Stations, Convenience Stores, Automotive",high,1,True,True,,,
B7R42jWudLFaF-aTmkk8Xw,Antojito's Mexican Food,Reno,NV,4.0,52,0,"Mexican, Restaurants",high,1,False,True,False,False,u'free'
KN0IJPxZ6bwVYmqLcAfRdg,McDonald's,North Wales,PA,1.5,20,1,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food",low,1,True,True,False,False,u'free'
cxbfIQoLLiaQwCpiV-8Ylg,Saladworks,Huntingdon Valley,PA,3.0,33,1,"Restaurants, Soup, American (New), Vegetarian, Sandwiches, American (Traditional), Salad",medium,1,True,True,False,True,'free'
Tcnv39uJSFy7LTmKqZBfNQ,Best Of The Wurst,Riverside,NJ,4.0,76,1,"Restaurants, American (Traditional), German, Polish",high,2,False,True,True,True,'no'
Rr9kKArrMhSLVE9a53q-aA,Sauce on the Side,Indianapolis,IN,4.5,83,1,"Desserts, Pizza, Salad, Food, Beer, Wine & Spirits, Restaurants, Italian",top,2,True,True,False,False,u'free'
ocdP7OwgygPKPMSqrC4e5g,King's Wok,Sicklerville,NJ,3.5,26,1,"Restaurants, Chinese, Seafood",medium,1,False,True,False,False,'no'
zuObDJ16rxyt5ciCbhKnlA,Luis's Garden Grill,Tampa,FL,5.0,7,1,"American (Traditional), Restaurants, Greek, Mexican",top,,,,,,
XI5x-w74euH7CP2tYzoi8A,Martina's German Cuisine,Seminole,FL,3.0,5,0,"German, Restaurants",medium,2,False,True,True,False,u'no'
dkBtN5UzJTrpgja3ySI-wQ,Champps,Indianapolis,IN,3.0,177,0,"Restaurants, Steakhouses, American (Traditional), Nightlife, Sports Bars, Bars, American (New)",medium,2,True,True,True,True,u'free'
ngdwI9eLM4i2MGhV0emyjQ,The Chocolate Gallery,Goleta,CA,4.5,13,0,"Chocolatiers & Shops, Food, Candy Stores, Specialty Food",top,2,,,,,
nIHCBYGcgBWixinvsFFXvg,Freebirds World Burrito,Nashville,TN,3.0,68,0,"Tex-Mex, Mexican, Restaurants",medium,1,True,True,False,True,u'free'
R6P3KSFafpKz6bEtHsWz1A,Trilly Cheesesteaks,New Orleans,LA,4.0,114,1,"Restaurants, Pop-Up Restaurants, Vegan, Cheesesteaks, American (New), Desserts, Sandwiches, Food",high,,True,True,False,,
qSfTZcLbm50K1i_vgqBhqg,Dunkin',Brentwood,TN,2.0,49,1,"Food, Bagels, Donuts, Coffee & Tea",low,1,True,True,,True,'free'
8Wk_KOHsqctcp2upWGQaew,Perry's Bbq,Brandon,FL,3.5,10,1,"Cajun/Creole, Restaurants, Barbeque",medium,,False,True,False,,
Ktfl6gzqp4kWBYCpa2r35g,On A Roll,Tucson,AZ,2.5,120,0,"Sushi Bars, Japanese, Restaurants, Cafes",low,2,False,True,True,False,u'no'
SsSwthjdDFH4dayb25vwQw,Long John Silver's,Reno,NV,4.0,50,1,"Fast Food, Restaurants, Seafood",high,1,False,True,False,False,'no'
D48I-imYNjFo9bmsiZc-YQ,Yamato Japanese Sushi and Hibachi,Philadelphia,PA,4.0,97,1,"Steakhouses, Sushi Bars, Japanese, Restaurants, Asian Fusion",high,2,True,True,True,False,u'no'
GuHvOgWX4LaVYhSjyuGvyA,Steve's Hot Dogs,St Louis,MO,4.5,186,1,"Hot Dogs, Sandwiches, Restaurants, Fast Food, Burgers, Acai Bowls, Food, Nightlife, Bars",top,1,True,True,False,True,u'free'
-1XSzguS6XLN-V6MVZMg2A,Restaurant Rebirth,New Orleans,LA,4.5,521,1,"Cajun/Creole, Soup, Seafood, Restaurants, Steakhouses, Southern",top,3,False,False,False,False,u'no'
